Course_ID,Course_Name,Department,Module,Lesson_Title,Content_Word_Count,Sentence_Count,Readability_Score,Grammar_Score,Learning_Objective_Match,Student_Rating,Completion_Rate,Feedback_Count,Reading_Time_Minutes,Publish_Date,Author,Difficulty_Level,Overall_Quality
C2742,Data Structures,AI&DS,Intermediate,Lesson 5,968,86.0,90.0,68.0,69.0,2.3,40.0,793,51,2023-10-22,Prof. Meena,Medium,Good
C2743,Java Programming,AI&DS,Advanced,Lesson 9,1002,76.0,61.8,51.8,95.4,4.9,88.2,741,31,2025-02-24,Dr Ravi,Medium,Poor
C2744,DBMS,ECE,Basics,Lesson 12,1666,268.0,88.7,93.8,61.2,0.3,31.9,305,68,2024-01-01,Prof. Meena,,Excellent
C2745,Machine Learning,AI&DS,Project,Lesson 1,2454,34.0,61.2,80.6,55.0,1.7,62.7,1431,90,2023-09-12,Prof. Meena,Easy,Good
C2746,Data Structures,AI&DS,Basics,Lesson 19,4604,49.0,78.4,81.0,0.0,2.6,93.3,468,58,2023-02-22,Dr Ravi,hard,Good
C2747,Machine Learning,IT,Advanced,Lesson 4,2788,203.0,48.9,61.6,65.9,0.3,66.1,386,34,2024-01-01,Dr. Kumar,Hard,Poor
C2748,Web Development,IT,Basics,Lesson 8,4366,145.0,86.9,77.8,66.1,5.0,99.0,1219,27,2023-01-29,Unknown,hard,Average
C2749,DBMS,CSE,Introduction,Lesson 23,4662,167.0,55.0,92.3,96.8,1.1,56.3,116,68,2025-05-09,Prof. Meena,,Average
C2750,Java Programming,AI&DS,Intermediate,Lesson 17,2398,260.0,49.2,70.4,73.7,4.4,82.8,91,54,2024-01-01,Prof.Priya,Easy,Good
C2751,Machine Learning,IT,Advanced,Lesson 16,2518,290.0,60.8,0.0,57.9,5.0,91.9,717,84,2024-01-01,Dr. Kumar,Medium,Average
C2752,,AI&DS,Basics,Lesson 4,1239,96.0,64.6,81.3,64.8,0.2,100.0,503,88,2023-04-10,Dr. Kumar,Easy,Good
C2753,Machine Learning,AI&DS,Basics,Lesson 16,3051,119.0,50.7,72.3,59.4,1.8,98.4,1087,67,2024-01-01,Prof.Priya,Hard,Good
C2754,Python Programming,AI&DS,Basics,,2799,123.0,38.0,0.0,44.9,1.9,62.8,1068,25,2024-10-21,Unknown,,Good
C2755,Machine Learning,CSE,Introduction,Lesson 18,3019,284.0,96.8,81.0,65.8,2.3,43.9,112,24,2025-05-17,Unknown,hard,Average
C2756,DBMS,AI&DS,Basics,Lesson 9,1417,274.0,45.4,92.4,60.2,0.0,52.5,279,23,2024-01-01,Dr Ravi,Hard,Poor
C2757,Python Programming,AI&DS,Advanced,Lesson 14,4246,95.0,72.7,40.7,58.8,2.6,57.8,681,28,2024-01-01,Dr Ravi,Easy,Poor
C2758,Web Development,IT,Project,Lesson 20,3761,28.0,67.9,65.7,69.5,3.0,89.6,952,24,2024-01-01,Unknown,Hard,Average
C2759,Python Programming,AI&DS,Introduction,Lesson 6,3444,254.0,62.1,85.7,96.2,2.4,70.6,783,11,2025-03-28,Prof. Meena,hard,Good
C2760,AI Fundamentals,AI&DS,Intermediate,Lesson 17,2019,136.0,39.0,69.5,42.8,4.2,72.6,560,38,2024-07-24,Prof. Meena,,Poor
C2761,Python Programming,AI&DS,Project,,4309,204.0,57.4,41.7,68.5,4.3,68.3,464,26,2024-01-01,Prof. Meena,Medium,Poor
C2762,Web Development,CSE,Basics,,4821,113.0,78.4,100.0,61.7,2.6,95.5,479,12,2023-07-22,Dr Ravi,hard,Average
C2763,Machine Learning,AI&DS,Project,Lesson 3,2564,201.0,77.3,41.3,75.4,5.0,73.6,1056,66,2024-01-31,Prof. Meena,Medium,good
C2764,Machine Learning,AI&DS,Project,Lesson 17,3488,106.0,85.2,59.4,65.5,5.0,54.3,338,68,2023-03-28,Unknown,,Good
C2765,Web Development,AI&DS,Basics,,4901,31.0,88.1,53.1,43.8,1.9,64.5,602,29,2025-03-06,Dr. Kumar,Medium,Poor
C2766,Machine Learning,AI&DS,Project,Lesson 2,3355,244.0,35.8,50.6,95.7,2.6,39.0,1147,26,2023-07-23,Prof. Meena,Easy,Good
C2767,Machine Learning,AI&DS,Intermediate,Lesson 12,3311,87.0,97.2,89.9,37.2,0.7,97.6,1136,51,2024-01-01,Dr. Kumar,Hard,Excellent
C2768,Java Programming,AI&DS,Intermediate,Lesson 11,2171,175.0,45.9,40.3,58.9,3.9,91.0,408,20,2024-01-01,Prof. Meena,Easy,Good
C2769,Data Structures,AI&DS,Introduction,Lesson 21,871,24.0,69.2,78.2,59.5,2.0,70.7,1328,34,2024-01-01,Dr Ravi,,Good
C2770,Machine Learning,CSE,Advanced,Lesson 10,1051,115.0,85.2,46.6,79.3,3.1,80.0,1185,31,2024-01-01,Dr Ravi,Easy,Good
C2771,DBMS,AI&DS,Basics,Lesson 21,1510,41.0,95.8,62.0,100.0,4.8,98.7,1383,85,2024-01-01,Unknown,Easy,Good
C2772,Python Programming,AI&DS,Intermediate,Lesson 12,1953,145.0,82.2,62.2,78.3,3.4,100.0,1132,41,2024-01-01,Prof.Priya,Medium,good
C2773,AI Fundamentals,IT,Introduction,Lesson 21,1118,186.0,100.0,48.9,55.1,1.8,100.0,126,1,2025-04-13,Prof.Priya,Easy,Average
C2774,Web Development,CSE,Basics,Lesson 24,1423,251.0,82.7,44.8,100.0,1.5,68.8,1396,22,2024-01-01,Prof.Priya,hard,good
C2775,DBMS,AI&DS,Basics,Lesson 25,1212,136.0,55.2,83.0,52.4,4.3,68.7,1046,59,2024-01-01,Dr Ravi,Hard,Excellent
C2776,Java Programming,AI&DS,Intermediate,Lesson 1,3325,12.0,94.9,84.8,83.9,1.3,61.2,1012,55,2024-01-01,Prof. Meena,hard,Excellent
C2777,Python Programming,AI&DS,Project,Lesson 23,4984,237.0,71.3,95.5,90.2,3.7,99.3,425,15,2023-12-09,Dr Ravi,hard,Good
C2778,Java Programming,AI&DS,Basics,Lesson 12,1016,280.0,46.0,55.4,90.4,0.4,43.9,585,56,2024-06-16,Dr. Kumar,Easy,good
C2779,Web Development,ECE,Introduction,Lesson 1,1088,199.0,61.3,59.2,68.5,1.3,62.5,1334,72,2024-01-01,Dr Ravi,Easy,good
C2780,Java Programming,CSE,Advanced,Lesson 6,1294,61.0,72.1,84.3,41.6,3.5,32.7,563,80,2023-08-09,Dr Ravi,Medium,Excellent
C2781,Python Programming,AI&DS,Basics,Lesson 1,2559,156.0,42.3,79.4,100.0,4.1,64.4,67,8,2023-06-24,Prof.Priya,Easy,Good
C2782,Data Structures,IT,Introduction,Lesson 4,2683,,56.7,77.6,100.0,3.7,80.7,1077,10,2024-10-12,Dr Ravi,,good
C2783,Java Programming,IT,Project,Lesson 3,4824,233.0,67.5,53.7,62.0,1.6,84.7,1086,23,2024-01-01,Dr Ravi,,Average
C2784,Java Programming,IT,Basics,Lesson 15,578,54.0,94.8,74.2,43.0,4.8,50.2,635,11,2024-01-01,Prof. Meena,Medium,Good
C2785,Web Development,AI&DS,Advanced,Lesson 16,4149,243.0,90.4,61.5,44.3,4.7,60.1,721,65,2023-06-01,Dr. Kumar,Hard,Good
C2786,Web Development,ECE,Intermediate,Lesson 19,1906,205.0,39.7,52.1,44.4,0.3,33.4,1140,44,2024-01-01,Dr Ravi,Easy,good
C2787,Data Structures,ECE,Introduction,Lesson 13,2363,296.0,63.3,0.0,51.6,0.4,36.9,1475,74,2023-03-09,Unknown,,Excellent
C2788,Machine Learning,AI&DS,Basics,Lesson 13,3985,75.0,95.2,90.4,80.0,2.4,50.3,623,58,2025-04-23,Dr. Kumar,Hard,Good
C2789,Java Programming,AI&DS,Project,Lesson 25,758,295.0,81.9,77.5,84.6,5.0,34.1,522,50,2025-01-04,Dr. Kumar,hard,Good
C2790,Web Development,AI&DS,Basics,Lesson 4,3791,171.0,100.0,55.5,68.1,2.5,73.7,307,9,2024-01-01,Dr. Kumar,Easy,Poor
C2791,Java Programming,AI&DS,Project,Lesson 15,1632,61.0,40.4,52.5,48.8,4.5,90.0,673,54,2024-01-01,Dr. Kumar,hard,Poor
C2792,Python Programming,AI&DS,Advanced,Lesson 24,3691,300.0,59.2,0.0,100.0,2.4,39.4,936,85,2024-01-01,Unknown,,good
C2793,,AI&DS,Project,Lesson 7,1850,284.0,97.0,79.8,42.7,1.8,32.2,176,78,2024-01-01,Unknown,Hard,Good
C2794,AI Fundamentals,CSE,Advanced,Lesson 17,4042,285.0,64.2,92.9,87.0,2.2,83.2,855,63,2024-01-01,Prof.Priya,hard,good
C2795,Data Structures,CSE,Advanced,,3476,118.0,47.9,56.7,74.7,1.4,47.4,0,90,2025-05-18,Dr Ravi,,Average
C2796,Python Programming,ECE,Basics,Lesson 3,3081,182.0,0.0,99.4,81.4,2.7,91.6,946,13,2023-06-01,Prof. Meena,,Good
C2797,Web Development,IT,Introduction,Lesson 15,1423,83.0,41.2,42.9,55.9,0.1,43.7,82,55,2024-09-20,Dr. Kumar,Easy,good
C2798,Web Development,IT,Project,Lesson 5,3587,56.0,83.0,49.3,48.9,5.0,71.6,42,26,2025-06-10,Dr Ravi,Medium,Excellent
C2799,Python Programming,CSE,Basics,Lesson 21,2352,279.0,0.0,75.4,0.0,2.7,36.3,254,20,2024-01-01,Dr. Kumar,Medium,Average
C2800,Python Programming,IT,Intermediate,Lesson 14,2250,189.0,75.1,85.0,44.1,0.9,37.8,795,58,2024-01-01,Dr. Kumar,Hard,Poor
C2801,AI Fundamentals,ECE,Basics,Lesson 15,924,152.0,89.6,100.0,68.9,0.8,32.4,1336,25,2024-01-01,Dr Ravi,Hard,Poor
C2802,Java Programming,IT,Basics,Lesson 23,4206,,43.4,62.1,80.9,5.0,100.0,812,45,2023-12-02,Dr. Kumar,Medium,Average
C2803,Machine Learning,AI&DS,Basics,Lesson 21,2678,108.0,58.5,81.0,83.2,3.3,0.0,1418,65,2024-01-01,Prof. Meena,Hard,Good
C2804,Web Development,ECE,Introduction,Lesson 17,3352,185.0,42.8,99.1,75.3,4.4,100.0,1359,24,2024-01-01,Unknown,Easy,Average
C2805,Web Development,IT,Introduction,Lesson 11,4911,17.0,36.7,87.0,55.3,4.1,92.9,1008,49,2024-12-16,Dr. Kumar,Medium,Good
C2806,Data Structures,AI&DS,Project,Lesson 10,4217,39.0,0.0,46.1,88.0,3.1,93.4,923,68,2024-07-17,Dr. Kumar,,Poor
C2807,Java Programming,AI&DS,Intermediate,Lesson 24,3709,159.0,49.1,48.1,48.2,2.1,38.2,1019,28,2024-01-01,Unknown,,Excellent
C2808,Java Programming,AI&DS,Basics,Lesson 13,100,92.0,72.8,51.8,85.0,1.7,55.1,469,26,2024-01-01,Unknown,Medium,Average
C2809,Python Programming,CSE,Intermediate,Lesson 19,1491,219.0,38.1,63.4,44.9,1.8,72.2,962,11,2024-02-10,Prof. Meena,Medium,Average
C2810,Java Programming,IT,Project,Lesson 8,3737,217.0,71.4,48.3,82.5,3.6,95.0,300,24,2024-01-01,Unknown,hard,Poor
C2811,DBMS,AI&DS,Introduction,Lesson 5,3543,40.0,46.3,57.9,0.0,1.9,38.8,459,87,2023-11-29,Unknown,Easy,Good
C2812,Web Development,AI&DS,Introduction,Lesson 10,984,122.0,35.3,89.3,82.8,1.1,75.6,1308,38,2024-12-26,Unknown,hard,Average
C2814,DBMS,ECE,Advanced,Lesson 9,4536,277.0,64.0,87.2,67.7,2.9,88.8,1330,79,2024-01-01,Dr Ravi,Medium,good
C2815,Python Programming,CSE,Project,Lesson 5,2496,222.0,44.0,44.1,67.8,1.4,55.4,594,63,2024-01-01,Dr Ravi,hard,Good
C2816,DBMS,CSE,Project,Lesson 10,4377,209.0,98.6,79.5,90.5,4.0,78.6,788,9,2024-10-25,Prof. Meena,,Poor
C2817,Data Structures,AI&DS,Basics,Lesson 11,4030,29.0,97.6,86.9,91.8,5.0,92.6,749,70,2025-01-30,Dr Ravi,hard,Good
C2818,AI Fundamentals,IT,Basics,Lesson 3,3462,35.0,42.4,71.0,98.1,5.0,72.9,23,71,2024-05-02,Dr Ravi,,Good
C2819,Web Development,AI&DS,Basics,Lesson 6,1691,114.0,35.4,95.3,94.8,1.8,48.4,900,39,2024-01-01,Unknown,Medium,Good
C2820,Machine Learning,IT,Project,Lesson 23,1662,292.0,100.0,99.7,82.2,1.2,55.1,808,85,2025-04-13,Unknown,Easy,Poor
C2821,Data Structures,IT,Basics,Lesson 1,3351,111.0,97.8,62.1,82.5,5.0,45.6,1435,52,2024-01-01,Prof. Meena,Easy,Good
C2822,AI Fundamentals,AI&DS,Project,Lesson 4,3355,242.0,73.1,58.9,96.4,3.8,55.1,1043,45,2023-06-08,Dr Ravi,Easy,Average
C2823,Machine Learning,AI&DS,Basics,Lesson 14,2021,205.0,48.1,100.0,56.1,0.6,82.6,904,32,2024-01-01,Prof.Priya,Easy,Good
C2824,DBMS,AI&DS,Project,Lesson 13,1367,128.0,40.8,64.3,96.5,0.2,73.7,61,88,2023-03-17,Dr. Kumar,Easy,Excellent
C2825,Data Structures,AI&DS,Advanced,Lesson 13,3544,217.0,93.3,100.0,72.2,4.0,100.0,490,80,2024-01-01,Prof.Priya,,Average
C2826,DBMS,AI&DS,Project,Lesson 7,3839,294.0,43.8,100.0,81.4,2.1,40.2,669,24,2024-01-01,Prof.Priya,hard,Good
C2827,AI Fundamentals,AI&DS,Project,Lesson 20,686,179.0,39.5,47.6,92.3,3.7,78.2,1191,52,2024-07-17,Unknown,Medium,good
C2828,Data Structures,AI&DS,Basics,Lesson 10,3531,,50.1,61.7,44.7,0.5,54.7,43,15,2025-02-13,Prof. Meena,Easy,Poor
C2829,Java Programming,CSE,Intermediate,Lesson 2,3270,92.0,73.4,98.3,76.4,4.0,86.3,130,23,2024-09-17,Unknown,Easy,good
C2830,Web Development,ECE,Introduction,Lesson 24,4298,101.0,60.1,100.0,100.0,2.5,78.0,1391,63,2024-09-18,Unknown,,Poor
C2831,Java Programming,CSE,Project,Lesson 24,2074,228.0,0.0,86.5,100.0,4.0,93.8,357,55,2023-05-15,Prof. Meena,hard,Excellent
C2832,Java Programming,ECE,Advanced,Lesson 22,3203,203.0,61.4,76.6,44.9,1.2,61.8,1093,20,2024-01-01,Unknown,,Good
C2833,Python Programming,AI&DS,Advanced,Lesson 12,1525,205.0,84.9,90.1,100.0,3.7,36.5,1421,49,2025-03-05,Dr. Kumar,,good
C2834,Machine Learning,ECE,Advanced,Lesson 7,1941,119.0,77.2,70.0,42.3,5.0,45.6,945,18,2023-03-06,Dr. Kumar,Medium,good
C2835,Java Programming,AI&DS,Basics,Lesson 17,564,41.0,39.6,78.4,85.0,0.2,46.3,13,12,2024-01-01,Unknown,,Excellent
C2836,Data Structures,AI&DS,Basics,Lesson 21,3311,226.0,45.7,52.1,71.2,4.0,81.7,394,81,2024-01-01,Unknown,Medium,Good
C2837,Machine Learning,ECE,Basics,Lesson 24,4727,54.0,64.9,75.3,36.2,4.7,60.3,1275,64,2024-01-01,Prof.Priya,hard,Average
C2838,Machine Learning,IT,Basics,Lesson 15,2555,112.0,100.0,100.0,55.9,0.9,82.8,819,89,2024-01-01,Dr Ravi,,good
C2839,AI Fundamentals,CSE,Basics,Lesson 16,4617,95.0,62.0,61.9,77.3,0.4,60.0,597,80,2024-01-01,Prof. Meena,Hard,Excellent
C2840,Data Structures,ECE,Basics,Lesson 16,2543,211.0,46.4,99.9,45.5,2.2,30.6,503,47,2023-01-01,Prof.Priya,hard,good
C2841,Machine Learning,CSE,Basics,Lesson 6,100,95.0,71.9,55.3,95.9,5.0,99.7,406,37,2024-01-01,Prof. Meena,,good
C2842,Python Programming,ECE,Basics,Lesson 5,4158,129.0,93.8,100.0,77.7,0.2,100.0,502,20,2023-07-05,Dr. Kumar,,Good
C2843,DBMS,AI&DS,Basics,Lesson 17,3259,243.0,77.9,53.5,35.7,3.8,48.7,850,8,2023-11-29,Dr. Kumar,,Excellent
C2844,Python Programming,IT,Basics,Lesson 7,1072,171.0,90.8,45.6,80.8,5.0,44.8,1065,45,2024-01-01,Prof. Meena,,Average
C2845,AI Fundamentals,CSE,Advanced,Lesson 7,991,169.0,84.3,79.7,56.8,3.6,82.2,330,29,2024-01-01,Prof.Priya,hard,Excellent
C2846,Machine Learning,AI&DS,Intermediate,Lesson 20,2905,43.0,55.4,48.3,40.1,0.0,37.6,778,77,2024-05-14,Dr. Kumar,,Good
C2847,Java Programming,ECE,Project,Lesson 3,691,261.0,0.0,83.8,36.2,2.9,73.0,94,7,2024-01-01,Dr. Kumar,hard,Poor
C2848,Java Programming,ECE,Advanced,Lesson 25,4213,218.0,72.2,71.4,36.2,0.9,89.9,787,60,2024-01-01,Dr Ravi,Medium,Poor
C2849,Machine Learning,ECE,Project,Lesson 4,2999,191.0,68.5,51.8,95.8,3.0,45.9,372,60,2024-01-01,Dr. Kumar,Medium,Good
C2850,Java Programming,ECE,Intermediate,Lesson 16,4050,270.0,81.2,100.0,82.1,0.2,38.4,989,74,2024-01-01,Dr. Kumar,Easy,Good
C2851,Web Development,AI&DS,Project,Lesson 6,1770,300.0,62.5,100.0,70.2,2.8,96.9,963,83,2023-11-28,Dr. Kumar,Medium,Average
C2852,Web Development,AI&DS,Introduction,Lesson 19,900,170.0,56.7,74.8,43.6,5.0,89.4,286,46,2024-01-01,Prof. Meena,,good
C2853,Machine Learning,IT,Basics,Lesson 4,4678,,93.3,43.3,69.1,0.3,69.7,1165,85,2024-01-01,Dr. Kumar,Easy,Poor
C2854,Python Programming,AI&DS,Basics,Lesson 17,4760,222.0,97.7,94.1,85.5,3.8,58.3,299,57,2024-07-14,Dr. Kumar,Easy,Excellent
C2855,Java Programming,AI&DS,Basics,Lesson 3,871,180.0,74.1,83.6,60.8,4.4,73.3,1042,55,2024-01-01,Prof. Meena,hard,Good
C2856,Data Structures,AI&DS,Basics,Lesson 12,2801,45.0,64.2,56.5,43.4,1.9,36.4,1215,74,2024-01-01,Unknown,Medium,Excellent
C2857,Machine Learning,AI&DS,Advanced,Lesson 12,1405,246.0,51.8,41.6,43.8,5.0,100.0,1426,83,2024-05-30,Dr Ravi,Easy,good
C2858,Python Programming,CSE,Basics,Lesson 25,3260,85.0,81.6,100.0,77.8,1.9,49.8,1206,88,2024-01-01,Dr Ravi,Easy,Good
C2859,Web Development,CSE,Basics,,2471,41.0,100.0,45.8,51.6,4.4,90.4,330,27,2024-05-30,Prof. Meena,Easy,Good
C2860,Python Programming,AI&DS,Intermediate,Lesson 4,2244,291.0,74.7,54.5,40.2,4.1,37.9,1341,82,2024-01-01,Dr Ravi,Easy,Poor
C2861,Python Programming,AI&DS,Advanced,Lesson 23,3502,12.0,98.1,0.0,96.4,4.3,100.0,1279,81,2025-01-01,Dr Ravi,Easy,Good
C2862,AI Fundamentals,AI&DS,Basics,Lesson 9,3576,162.0,0.0,84.4,86.4,1.9,100.0,998,57,2023-02-16,Dr. Kumar,hard,Average
C2863,DBMS,AI&DS,Project,Lesson 6,3125,117.0,72.4,42.5,100.0,4.3,46.1,231,23,2023-07-29,Unknown,Medium,Good
C2864,Data Structures,ECE,Introduction,Lesson 22,1152,195.0,76.6,70.6,77.9,4.5,31.1,608,81,2024-01-01,Prof. Meena,Hard,Poor
C2865,Machine Learning,AI&DS,Intermediate,Lesson 8,2816,294.0,42.8,60.9,55.6,2.3,59.2,573,6,2024-01-29,Dr Ravi,Medium,Poor
C2866,Machine Learning,AI&DS,Intermediate,Lesson 11,2597,29.0,36.7,67.5,94.4,1.4,63.7,166,83,2024-01-01,Prof. Meena,hard,good
C2867,,AI&DS,Introduction,Lesson 21,100,8.0,60.9,77.1,95.3,3.6,67.5,1179,66,2023-11-06,Unknown,,Good
C2868,Machine Learning,CSE,Basics,Lesson 3,1197,21.0,72.1,48.5,51.9,3.7,71.1,1242,15,2024-01-01,Prof.Priya,hard,Good
C2869,Java Programming,AI&DS,Advanced,Lesson 5,4502,236.0,87.4,43.5,37.1,3.3,67.6,64,30,2024-01-01,Prof. Meena,hard,good
C2870,Python Programming,CSE,Introduction,Lesson 14,2377,261.0,73.0,64.6,92.9,1.8,47.8,1024,48,2023-02-15,Prof. Meena,hard,Good
C2871,Machine Learning,CSE,Introduction,Lesson 19,4391,273.0,83.8,46.7,98.4,1.8,89.0,1449,57,2024-01-01,Unknown,Hard,Average
C2872,Data Structures,AI&DS,Advanced,Lesson 4,2700,188.0,81.2,52.9,85.7,0.8,62.3,486,81,2023-01-22,Unknown,Easy,good
C2873,Python Programming,ECE,Project,Lesson 10,1237,183.0,49.6,71.3,93.8,0.6,100.0,1065,54,2024-01-01,Prof. Meena,Medium,Good
C2874,DBMS,AI&DS,Advanced,Lesson 2,2574,39.0,52.1,71.2,89.8,3.2,42.8,1421,16,2024-01-01,Unknown,Medium,Excellent
C2875,DBMS,AI&DS,Project,Lesson 2,4092,66.0,63.9,91.9,49.5,2.3,95.6,253,60,2024-01-01,Dr. Kumar,,good
C2876,AI Fundamentals,IT,Introduction,Lesson 19,558,270.0,76.1,90.6,100.0,3.2,0.0,610,31,2025-03-11,Dr. Kumar,Medium,Poor
C2877,Python Programming,AI&DS,Basics,Lesson 8,4151,131.0,49.1,45.4,44.0,0.3,60.4,1354,39,2023-08-15,Dr. Kumar,,Excellent
C2878,Data Structures,AI&DS,Basics,Lesson 9,4600,133.0,51.2,61.7,43.6,2.5,81.4,691,66,2024-01-01,Dr Ravi,Easy,Good
C2879,Python Programming,AI&DS,Advanced,Lesson 19,3457,135.0,54.4,72.7,76.0,1.7,55.8,523,72,2024-01-01,Unknown,Medium,Good
C2881,Java Programming,AI&DS,Basics,Lesson 3,2462,125.0,59.2,73.7,53.2,4.2,72.6,712,55,2024-08-29,Unknown,Easy,Good
C2882,,AI&DS,Advanced,Lesson 22,3927,125.0,92.5,54.9,43.0,2.5,83.8,1426,32,2024-10-07,Dr. Kumar,Easy,Excellent
C2883,Data Structures,AI&DS,Project,Lesson 9,4175,159.0,62.9,100.0,69.6,3.4,41.4,1336,38,2025-01-17,Dr. Kumar,hard,Average
C2884,Data Structures,AI&DS,Advanced,Lesson 24,3404,121.0,100.0,86.5,99.5,3.2,30.9,898,26,2024-07-22,Unknown,Easy,good
C2885,Python Programming,ECE,Project,Lesson 24,3727,133.0,88.4,79.6,50.6,5.0,63.6,1028,31,2024-11-11,Prof. Meena,,good
C2886,DBMS,IT,Introduction,Lesson 6,4329,266.0,73.0,49.4,52.7,4.0,83.2,212,38,2024-01-01,Prof.Priya,Medium,Average
C2887,Machine Learning,ECE,Introduction,Lesson 21,1975,22.0,82.9,94.2,96.9,3.1,54.0,1148,82,2024-01-01,Unknown,,good
C2888,DBMS,ECE,Project,Lesson 22,2179,127.0,60.5,79.3,58.7,1.6,45.6,474,22,2024-01-01,Dr. Kumar,Easy,Good
C2889,,CSE,Introduction,Lesson 25,4471,140.0,58.9,50.0,61.7,0.6,39.1,507,6,2024-01-01,Prof.Priya,Hard,Poor
C2890,Data Structures,AI&DS,Advanced,Lesson 7,1557,22.0,93.7,50.4,46.4,5.0,61.9,1331,89,2024-01-01,Prof.Priya,Hard,Excellent
C2891,Python Programming,CSE,Intermediate,Lesson 5,1404,178.0,63.7,75.0,50.2,2.9,67.4,77,66,2024-08-15,Unknown,hard,Good
C2893,,AI&DS,Advanced,Lesson 9,2937,101.0,0.0,100.0,95.0,3.1,74.6,1284,33,2024-11-24,Prof. Meena,hard,Poor
C2894,Java Programming,ECE,Advanced,Lesson 18,4505,274.0,99.0,0.0,64.0,1.1,48.2,674,20,2023-10-05,Unknown,Easy,Poor
C2896,Machine Learning,AI&DS,Basics,Lesson 23,5124,224.0,60.9,0.0,92.8,1.2,61.6,1094,75,2024-01-01,Dr. Kumar,hard,Good
C2897,Web Development,AI&DS,Basics,Lesson 11,682,118.0,100.0,54.9,52.8,4.1,64.4,671,54,2023-09-11,Prof.Priya,hard,Good
C2898,Machine Learning,AI&DS,Basics,Lesson 11,4051,12.0,49.5,53.6,46.3,4.0,100.0,1329,29,2024-04-12,Unknown,Medium,Excellent
C2899,AI Fundamentals,AI&DS,Intermediate,Lesson 5,5000,120.0,100.0,56.6,46.2,5.0,41.3,239,53,2023-11-23,Unknown,Medium,good
C2900,Machine Learning,IT,Project,Lesson 1,4241,105.0,87.7,47.5,42.5,4.8,51.4,1152,86,2023-04-17,Unknown,Easy,Good
C2901,Python Programming,CSE,Introduction,Lesson 14,3200,203.0,90.1,46.3,90.3,4.0,51.3,361,5,2023-08-29,Unknown,Hard,Good
C2902,DBMS,AI&DS,Basics,,2804,82.0,50.9,63.6,89.2,0.2,77.3,1144,62,2024-01-01,Dr. Kumar,,Excellent
C2903,Web Development,AI&DS,Advanced,Lesson 8,1579,281.0,68.9,73.5,92.6,5.0,77.1,0,55,2025-03-20,Dr Ravi,,Good
C2904,Machine Learning,AI&DS,Basics,Lesson 25,4099,127.0,36.7,100.0,84.5,3.5,93.2,997,82,2023-11-11,Dr. Kumar,Easy,Good
C2905,DBMS,ECE,Project,Lesson 15,3327,159.0,81.3,0.0,88.0,1.5,80.0,984,28,2024-10-04,Dr. Kumar,hard,Average
C2906,Python Programming,CSE,Introduction,Lesson 4,4735,63.0,38.7,82.6,92.4,0.9,70.6,96,77,2024-01-01,Prof.Priya,Hard,good
C2907,Web Development,AI&DS,Project,Lesson 18,1582,238.0,90.2,56.3,98.7,1.1,53.5,1275,80,2024-02-29,Prof. Meena,,Average
C2908,Web Development,IT,Basics,Lesson 21,3248,259.0,70.1,0.0,98.5,4.6,43.4,1322,82,2025-03-21,Prof.Priya,Easy,good
C2909,DBMS,IT,Advanced,Lesson 19,1487,154.0,83.4,89.2,80.5,1.2,95.0,797,37,2024-01-01,Prof. Meena,Hard,Good
C2910,AI Fundamentals,IT,Project,Lesson 23,3346,118.0,46.9,0.0,62.7,4.5,48.5,1154,1,2024-01-01,Unknown,Easy,Excellent
C2911,Java Programming,AI&DS,Project,Lesson 14,3029,104.0,51.1,69.0,46.9,3.8,88.1,1166,15,2024-01-01,Prof. Meena,,Average
C2912,Python Programming,AI&DS,Intermediate,Lesson 9,2957,101.0,41.4,60.5,93.3,0.0,67.1,553,74,2023-08-18,Dr. Kumar,Easy,Good
C2913,Java Programming,CSE,Basics,Lesson 11,2916,133.0,98.4,64.3,90.9,1.8,77.7,204,86,2023-12-16,Dr. Kumar,,Poor
C2914,Web Development,CSE,Basics,Lesson 13,936,182.0,63.0,94.2,50.4,4.6,100.0,998,79,2024-01-01,Unknown,,Average
C2915,Web Development,ECE,Basics,Lesson 10,3008,292.0,0.0,87.1,83.8,5.0,77.3,87,50,2025-02-28,Prof.Priya,Hard,Poor
C2916,Web Development,ECE,Basics,Lesson 7,3627,152.0,97.4,78.5,46.6,2.3,100.0,561,80,2024-07-27,Unknown,Hard,Good
C2917,DBMS,CSE,Intermediate,Lesson 12,4922,238.0,42.3,49.2,69.1,3.6,86.0,519,1,2024-01-01,Dr. Kumar,Hard,Average
C2918,Python Programming,CSE,Introduction,Lesson 19,2541,190.0,100.0,92.3,46.1,2.0,72.4,112,55,2024-01-01,Dr. Kumar,hard,good
C2919,DBMS,AI&DS,Basics,Lesson 22,1437,146.0,45.0,60.8,70.0,3.6,0.0,248,23,2024-01-01,Dr Ravi,Hard,good
C2920,AI Fundamentals,AI&DS,Intermediate,Lesson 1,2841,158.0,94.3,100.0,98.4,1.7,65.4,1463,46,2024-01-01,Dr Ravi,Medium,Good
C2921,Python Programming,AI&DS,Project,Lesson 5,2643,264.0,0.0,85.1,64.3,4.1,100.0,1484,90,2025-02-11,Dr Ravi,,Excellent
C2922,Web Development,IT,Basics,Lesson 20,3048,,78.0,72.1,62.0,5.0,63.8,196,20,2025-04-06,Unknown,,Excellent
