Course_ID,Course_Name,Department,Module,Lesson_Title,Content_Word_Count,Sentence_Count,Readability_Score,Grammar_Score,Learning_Objective_Match,Student_Rating,Completion_Rate,Feedback_Count,Reading_Time_Minutes,Publish_Date,Author,Difficulty_Level,Overall_Quality,Quality_Index,Performance,Completion_Status,Grammar_Category,Readability_Category
C2658,DBMS,ECE,Intermediate,Lesson 23,4135,187.0,84.6,75.4,100.0,4.6,77.3,1337,85,2024-01-01,Unknown,Medium,Average,83.06,Excellent,In Progress,Good,Easy
C2659,Python Programming,AI&DS,Basics,Lesson 2,1243,23.0,93.2,54.0,56.0,4.0,100.0,298,31,2024-01-01,Dr Ravi,,Good,80.8,Good,Completed,Average,Easy
C2660,DBMS,CSE,Basics,Lesson 2,3991,28.0,100.0,42.4,63.4,0.0,37.6,596,83,2023-12-06,Unknown,Easy,Excellent,43.120000000000005,Poor,Needs Attention,Average,Easy
C2661,DBMS,ECE,Intermediate,Lesson 17,1511,140.0,90.7,75.6,99.5,0.8,64.3,432,63,2024-01-01,Dr. Kumar,Easy,Poor,59.235,Poor,In Progress,Good,Easy
C2662,Web Development,IT,Advanced,Lesson 4,1869,161.0,39.5,63.5,82.5,1.9,84.3,1426,40,2024-01-01,Prof.Priya,Easy,Good,54.01,Poor,In Progress,Average,Hard
C2663,Java Programming,IT,Basics,Lesson 16,3267,272.0,91.2,85.8,35.5,0.1,39.6,845,66,2024-01-01,Unknown,Easy,Poor,52.77,Poor,Needs Attention,Good,Easy
C2664,Python Programming,AI&DS,Project,Lesson 10,2138,29.0,47.9,76.4,93.9,2.1,76.1,1141,40,2024-01-01,Prof. Meena,,good,58.895,Poor,In Progress,Good,Hard
C2665,Java Programming,ECE,Advanced,Lesson 22,3225,209.0,63.9,94.2,0.0,1.6,76.5,1137,38,2023-09-16,Dr Ravi,,Poor,64.425,Poor,In Progress,Excellent,Medium
C2666,AI Fundamentals,ECE,Basics,Lesson 6,1785,29.0,40.2,43.2,100.0,2.7,0.0,441,15,2024-01-07,Prof. Meena,,Excellent,37.05,Poor,Needs Attention,Average,Hard
C2667,Python Programming,ECE,Advanced,Lesson 1,4786,203.0,86.5,40.9,62.0,4.6,0.0,27,40,2024-01-01,Unknown,hard,Poor,59.449999999999996,Excellent,Needs Attention,Average,Easy
C2668,Machine Learning,ECE,Advanced,Lesson 21,4838,71.0,76.2,77.3,36.3,0.7,58.7,1733,66,2024-12-30,Dr Ravi,Easy,Good,54.315000000000005,Poor,Needs Attention,Good,Medium
C2669,Machine Learning,CSE,Advanced,Lesson 3,4148,53.0,43.9,47.6,40.6,1.0,85.8,259,80,2025-06-19,Unknown,,Excellent,46.035,Poor,In Progress,Average,Hard
C2670,Java Programming,ECE,Project,Lesson 1,4574,238.0,99.7,67.8,100.0,0.6,90.8,723,87,2023-02-17,Unknown,Easy,Average,63.63499999999999,Poor,Completed,Average,Easy
C2671,Data Structures,AI&DS,Basics,Lesson 11,2029,8.0,89.5,67.4,98.1,3.7,76.9,757,1,2024-01-01,Prof.Priya,Medium,Good,76.805,Average,In Progress,Average,Easy
C2672,Data Structures,AI&DS,Basics,Lesson 12,518,270.0,54.1,100.0,45.7,4.4,44.9,0,77,2024-01-01,Prof. Meena,Hard,Poor,73.905,Good,Needs Attention,Excellent,Hard
C2673,Web Development,CSE,Project,Lesson 21,3398,118.0,75.8,64.7,87.6,2.6,44.8,902,64,2024-04-15,Unknown,Medium,good,59.684999999999995,Poor,Needs Attention,Average,Medium
C2674,Machine Learning,AI&DS,Basics,Lesson 14,3151,171.0,47.6,57.4,35.1,5.0,73.5,499,9,2024-01-01,Unknown,Hard,Average,70.95,Excellent,In Progress,Average,Hard
C2675,Machine Learning,AI&DS,Introduction,Lesson 4,4337,38.0,59.5,75.8,58.2,0.5,80.2,332,54,2024-01-01,Prof.Priya,hard,Good,52.86500000000001,Poor,In Progress,Good,Hard
C2676,Data Structures,CSE,Advanced,Lesson 7,1306,37.0,100.0,68.7,76.7,0.3,77.0,643,50,2024-01-01,Prof. Meena,Easy,Average,59.375,Poor,In Progress,Average,Easy
C2677,Python Programming,ECE,Advanced,Lesson 25,3270,45.0,98.6,93.9,85.9,0.1,100.0,782,57,2024-06-29,Prof.Priya,Hard,Good,68.725,Poor,Completed,Excellent,Easy
C2678,Web Development,IT,Basics,Lesson 12,5219,108.0,40.4,79.8,77.5,1.8,57.3,535,45,2023-07-05,Dr Ravi,Easy,Excellent,52.31,Poor,Needs Attention,Good,Hard
C2679,Java Programming,CSE,Advanced,Lesson 13,733,251.0,53.3,40.7,55.2,4.2,65.8,147,29,2023-04-18,Dr Ravi,Medium,Average,61.86,Good,In Progress,Average,Hard
C2680,Python Programming,IT,Intermediate,Lesson 17,807,,97.1,72.0,79.3,5.0,99.2,1440,13,2024-01-01,Prof.Priya,hard,Excellent,92.11500000000001,Excellent,Completed,Average,Easy
C2681,Java Programming,AI&DS,Basics,Lesson 11,1639,63.0,46.7,91.9,67.5,2.4,66.8,60,29,2024-01-01,Prof. Meena,hard,Excellent,62.41,Poor,In Progress,Excellent,Hard
C2682,Web Development,AI&DS,Basics,Lesson 8,1615,99.0,45.1,81.8,36.5,4.1,78.4,368,38,2025-01-21,Prof. Meena,hard,good,72.005,Good,In Progress,Good,Hard
C2683,Java Programming,ECE,Basics,Lesson 2,2387,,40.4,100.0,0.0,2.3,62.9,1292,66,2024-01-01,Dr. Kumar,Hard,Poor,61.48,Poor,In Progress,Excellent,Hard
C2684,Web Development,AI&DS,Advanced,Lesson 19,5756,173.0,45.7,70.8,89.9,3.3,54.3,0,72,2024-01-01,Prof. Meena,hard,Average,59.785,Average,Needs Attention,Average,Hard
C2685,DBMS,IT,Introduction,Lesson 9,3511,124.0,71.6,49.5,87.7,3.3,89.3,597,36,2024-01-01,Prof. Meena,Hard,Good,67.935,Average,In Progress,Average,Medium
C2686,Java Programming,AI&DS,Basics,Lesson 20,4993,296.0,55.7,100.0,67.1,2.1,56.3,26,12,2024-01-10,Unknown,Hard,Poor,62.785000000000004,Poor,Needs Attention,Excellent,Hard
C2687,DBMS,CSE,Advanced,Lesson 24,1554,51.0,85.5,57.3,74.4,4.6,61.5,256,84,2025-06-18,Unknown,Medium,Excellent,75.6,Excellent,In Progress,Average,Easy
C2688,DBMS,AI&DS,Project,Lesson 16,4127,116.0,83.6,76.6,82.9,2.1,45.2,117,49,2023-10-01,Dr Ravi,,good,61.69,Poor,Needs Attention,Good,Easy
C2689,Web Development,AI&DS,Intermediate,Lesson 15,3210,51.0,83.8,84.2,93.6,1.1,92.6,0,62,2024-01-01,Dr. Kumar,Medium,Average,67.11999999999999,Poor,Completed,Good,Easy
C2690,,AI&DS,Project,Lesson 15,1951,112.0,62.9,68.0,0.0,4.2,67.8,797,36,2023-06-21,Prof. Meena,hard,Excellent,71.485,Good,In Progress,Average,Medium
C2691,Data Structures,AI&DS,Project,Lesson 4,962,130.0,95.8,72.4,62.8,0.1,38.9,854,63,2024-01-01,Prof.Priya,,Good,50.43000000000001,Poor,Needs Attention,Average,Easy
C2692,AI Fundamentals,AI&DS,Project,Lesson 21,2539,286.0,52.9,52.5,43.9,0.0,74.8,387,81,2024-10-31,Unknown,Medium,Poor,41.31,Poor,In Progress,Average,Hard
C2693,Data Structures,AI&DS,Project,Lesson 6,1691,51.0,81.1,86.1,70.7,5.0,80.1,1448,44,2024-01-01,Unknown,Hard,good,87.82,Excellent,In Progress,Good,Easy
C2694,AI Fundamentals,AI&DS,Advanced,Lesson 8,1981,276.0,60.6,64.4,57.1,5.0,59.7,1412,34,2024-01-01,Unknown,Easy,Poor,73.19,Excellent,Needs Attention,Average,Medium
C2695,Machine Learning,IT,Project,Lesson 14,2488,228.0,35.1,80.9,35.0,1.8,59.9,413,84,2024-01-01,Unknown,Hard,Poor,51.78,Poor,Needs Attention,Good,Hard
C2696,AI Fundamentals,AI&DS,Project,Lesson 15,3613,37.0,48.1,54.3,100.0,3.9,76.6,120,66,2024-09-04,Prof.Priya,Easy,Average,64.32,Average,In Progress,Average,Hard
C2697,Python Programming,AI&DS,Basics,Lesson 18,3110,166.0,82.4,89.1,78.5,4.3,85.9,720,85,2024-01-01,Dr Ravi,,Poor,85.85500000000002,Good,In Progress,Good,Easy
C2698,Data Structures,AI&DS,Basics,Lesson 9,767,42.0,69.7,92.4,67.2,5.0,0.0,1303,90,2024-01-01,Prof. Meena,Medium,Good,70.525,Excellent,Needs Attention,Excellent,Medium
C2699,Web Development,CSE,Basics,Lesson 4,956,233.0,96.3,93.1,85.3,3.8,38.1,1148,83,2023-12-23,Prof.Priya,Medium,Poor,77.77000000000001,Average,Needs Attention,Excellent,Easy
C2700,DBMS,AI&DS,Advanced,Lesson 23,2778,37.0,39.8,71.6,39.7,2.2,51.0,157,55,2024-06-02,Prof. Meena,Easy,Poor,51.25,Poor,Needs Attention,Average,Hard
C2701,AI Fundamentals,IT,Intermediate,Lesson 1,1362,96.0,94.0,44.5,100.0,3.5,88.0,545,76,2024-01-25,Dr Ravi,Medium,Average,73.225,Average,In Progress,Average,Easy
C2702,Python Programming,AI&DS,Project,Lesson 13,2901,79.0,83.6,77.0,100.0,3.8,52.1,1093,51,2024-12-15,Prof. Meena,Hard,good,73.37,Average,Needs Attention,Good,Easy
C2703,AI Fundamentals,IT,Project,Lesson 5,5209,169.0,0.0,52.9,86.4,2.6,65.8,282,55,2024-01-01,Prof. Meena,Hard,Good,41.985,Poor,In Progress,Average,Hard
C2704,Python Programming,IT,Project,Lesson 13,1943,257.0,59.7,81.6,55.2,4.6,0.0,1073,27,2024-01-01,Prof. Meena,Medium,Good,62.925,Excellent,Needs Attention,Good,Hard
C2705,DBMS,AI&DS,Advanced,Lesson 10,2130,37.0,56.2,84.0,74.5,5.0,96.7,984,53,2024-12-22,Unknown,,good,84.39,Excellent,Completed,Good,Hard
C2706,Machine Learning,AI&DS,Intermediate,Lesson 15,2666,9.0,98.4,49.4,80.2,0.3,0.0,135,14,2024-01-11,Dr Ravi,,Good,38.75,Poor,Needs Attention,Average,Easy
C2707,Web Development,IT,Introduction,Lesson 16,4643,125.0,46.1,99.2,85.9,4.8,52.3,128,14,2024-05-14,Dr. Kumar,Medium,Poor,75.58500000000001,Excellent,Needs Attention,Excellent,Hard
C2708,Machine Learning,IT,Advanced,Lesson 20,3597,154.0,0.0,84.3,79.9,1.6,33.8,1116,38,2024-01-01,Prof. Meena,Medium,Good,37.434999999999995,Poor,Needs Attention,Good,Hard
C2709,AI Fundamentals,AI&DS,Project,Lesson 21,2521,178.0,50.2,100.0,91.4,5.0,44.1,1275,68,2024-01-01,Prof.Priya,,Average,76.37,Excellent,Needs Attention,Excellent,Hard
C2710,DBMS,CSE,Introduction,Lesson 2,4618,,80.3,40.3,52.2,2.7,49.7,1203,33,2024-04-21,Unknown,Medium,good,56.28999999999999,Poor,Needs Attention,Average,Easy
C2711,Python Programming,IT,Advanced,Lesson 21,3941,260.0,93.2,67.1,85.1,2.2,91.9,440,42,2024-01-01,Prof.Priya,hard,Good,71.655,Poor,Completed,Average,Easy
C2712,Web Development,IT,Basics,Lesson 14,1464,127.0,47.8,54.9,61.4,5.0,75.6,1180,16,2024-01-24,Prof. Meena,Hard,Average,70.795,Excellent,In Progress,Average,Hard
C2713,AI Fundamentals,ECE,Advanced,Lesson 10,2226,296.0,71.1,89.2,82.7,4.3,76.6,1288,11,2024-10-06,Dr Ravi,hard,Good,81.195,Good,In Progress,Good,Medium
C2714,Machine Learning,IT,Basics,Lesson 13,1809,216.0,83.7,45.0,55.4,5.0,89.7,882,42,2023-08-15,Unknown,hard,good,80.115,Excellent,In Progress,Average,Easy
C2715,Web Development,AI&DS,Project,Lesson 6,1938,192.0,78.4,54.1,40.4,3.3,84.7,868,6,2024-01-01,Dr Ravi,Easy,Average,69.86500000000001,Average,In Progress,Average,Medium
C2716,Java Programming,IT,Project,Lesson 10,4970,146.0,84.3,41.1,78.9,0.4,99.6,1051,52,2024-04-25,Dr. Kumar,hard,good,53.67,Poor,Completed,Average,Easy
C2717,Machine Learning,CSE,Basics,Lesson 17,693,217.0,83.2,62.1,66.3,0.4,100.0,866,5,2025-04-11,Dr Ravi,Easy,Good,58.725,Poor,Completed,Average,Easy
C2718,Web Development,AI&DS,Intermediate,Lesson 13,4748,143.0,98.1,74.1,100.0,0.4,100.0,1156,56,2023-04-19,Unknown,Easy,Average,65.44999999999999,Poor,Completed,Average,Easy
C2719,,AI&DS,Basics,Lesson 15,929,255.0,73.2,50.9,51.1,2.8,59.5,1092,19,2024-01-01,Dr. Kumar,,Average,59.725,Poor,Needs Attention,Average,Medium
C2720,DBMS,AI&DS,Project,Lesson 3,4194,164.0,50.1,52.8,90.2,3.0,49.7,10,75,2024-01-01,Dr. Kumar,Medium,Average,53.665000000000006,Average,Needs Attention,Average,Hard
C2721,Machine Learning,AI&DS,Intermediate,Lesson 7,3811,72.0,0.0,97.0,40.9,0.5,52.8,712,89,2024-01-01,Prof. Meena,Easy,Excellent,37.81,Poor,Needs Attention,Excellent,Hard
C2722,Machine Learning,AI&DS,Basics,Lesson 23,2422,230.0,56.0,49.2,41.5,2.8,78.3,84,74,2023-06-22,Dr Ravi,Medium,Good,58.760000000000005,Poor,In Progress,Average,Hard
C2723,Python Programming,AI&DS,Basics,Lesson 22,3886,265.0,65.2,41.0,49.3,1.2,94.7,941,42,2024-01-01,Unknown,,Average,52.69,Poor,Completed,Average,Medium
C2724,Java Programming,IT,Basics,Lesson 19,100,233.0,82.4,0.0,44.3,1.5,36.4,282,62,2023-04-22,Prof.Priya,Hard,Good,36.88,Poor,Needs Attention,Average,Easy
C2725,Machine Learning,AI&DS,Advanced,Lesson 13,2741,77.0,51.3,100.0,62.5,3.4,52.9,1117,74,2024-01-01,Dr. Kumar,Medium,Excellent,68.80499999999999,Average,Needs Attention,Excellent,Hard
C2726,DBMS,AI&DS,Introduction,Lesson 17,3313,187.0,55.1,86.8,66.0,0.9,96.4,876,15,2024-06-13,Dr Ravi,Easy,good,60.155,Poor,Completed,Good,Hard
C2727,Python Programming,ECE,Advanced,Lesson 3,4182,286.0,56.3,45.3,50.8,0.0,31.4,1095,79,2024-01-01,Unknown,Medium,good,31.68,Poor,Needs Attention,Average,Hard
C2728,Machine Learning,ECE,Intermediate,Lesson 22,3582,197.0,99.5,75.8,91.0,3.6,94.0,1148,6,2024-06-17,Dr. Kumar,,Good,84.225,Average,Completed,Good,Easy
C2729,Data Structures,AI&DS,Project,Lesson 8,4009,254.0,39.0,98.9,60.8,1.9,86.3,0,21,2024-01-01,Unknown,,Poor,63.135000000000005,Poor,In Progress,Excellent,Hard
C2730,Data Structures,AI&DS,Project,Lesson 25,3038,286.0,86.0,90.8,70.5,1.8,94.5,1263,49,2023-02-02,Dr Ravi,Medium,Excellent,73.9,Poor,Completed,Excellent,Easy
C2731,Java Programming,ECE,Basics,Lesson 8,2691,273.0,68.2,60.6,41.9,4.3,85.7,1457,37,2024-01-01,Unknown,,Average,75.14,Good,In Progress,Average,Medium
C2732,Data Structures,ECE,Intermediate,Lesson 16,1588,202.0,73.5,0.0,50.5,3.2,57.3,721,21,2024-01-01,Dr Ravi,Hard,Good,49.035000000000004,Average,Needs Attention,Average,Medium
C2733,Data Structures,AI&DS,Intermediate,Lesson 8,4637,23.0,0.0,74.4,86.8,3.2,45.8,241,62,2023-10-09,Prof.Priya,Hard,Average,46.959999999999994,Average,Needs Attention,Average,Hard
C2734,Data Structures,AI&DS,Basics,Lesson 21,4402,109.0,60.8,100.0,56.4,2.9,55.2,1189,52,2024-01-01,Prof. Meena,,Good,68.64,Poor,Needs Attention,Excellent,Medium
C2735,Web Development,AI&DS,Introduction,Lesson 5,4011,245.0,67.0,60.2,54.4,0.4,88.5,133,51,2024-01-01,Dr Ravi,Easy,Average,51.900000000000006,Poor,In Progress,Average,Medium
C2736,Data Structures,AI&DS,Introduction,Lesson 4,4299,187.0,78.8,72.0,93.3,2.6,74.3,1421,75,2024-01-01,Prof. Meena,Hard,Good,68.16,Poor,In Progress,Average,Medium
C2738,DBMS,AI&DS,Project,Lesson 21,656,221.0,97.8,0.0,91.7,1.8,47.3,764,70,2023-01-25,Dr Ravi,hard,Poor,44.71,Poor,Needs Attention,Average,Easy
C2739,Java Programming,AI&DS,Introduction,Lesson 23,2398,288.0,99.3,51.7,42.5,2.8,69.6,776,55,2024-01-01,Dr. Kumar,Hard,Average,68.47,Poor,In Progress,Average,Easy
C2740,AI Fundamentals,AI&DS,Intermediate,Lesson 1,3956,,57.1,100.0,52.1,0.2,94.0,657,47,2024-12-13,Dr Ravi,Hard,Poor,59.275000000000006,Poor,Completed,Excellent,Hard
C2741,Machine Learning,AI&DS,Basics,Lesson 17,515,145.0,86.6,81.0,51.3,5.0,87.6,826,70,2024-01-01,Prof.Priya,hard,Good,89.42,Excellent,In Progress,Good,Easy
C2742,Data Structures,AI&DS,Intermediate,Lesson 5,968,86.0,90.0,68.0,69.0,2.3,40.0,793,51,2023-10-22,Prof. Meena,Medium,Good,61.3,Poor,Needs Attention,Average,Easy
C2743,Java Programming,AI&DS,Advanced,Lesson 9,1002,76.0,61.8,51.8,95.4,4.9,88.2,741,31,2025-02-24,Dr Ravi,Medium,Poor,75.44,Excellent,In Progress,Average,Medium
C2744,DBMS,ECE,Basics,Lesson 12,1666,268.0,88.7,93.8,61.2,0.3,31.9,305,68,2024-01-01,Prof. Meena,,Excellent,53.805,Poor,Needs Attention,Excellent,Easy
C2745,Machine Learning,AI&DS,Project,Lesson 1,2454,34.0,61.2,80.6,55.0,1.7,62.7,1431,90,2023-09-12,Prof. Meena,Easy,Good,58.19,Poor,In Progress,Good,Medium
C2746,Data Structures,AI&DS,Basics,Lesson 19,4604,49.0,78.4,81.0,0.0,2.6,93.3,468,58,2023-02-22,Dr Ravi,hard,Good,74.11,Poor,Completed,Good,Medium
C2747,Machine Learning,IT,Advanced,Lesson 4,2788,203.0,48.9,61.6,65.9,0.3,66.1,386,34,2024-01-01,Dr. Kumar,Hard,Poor,42.644999999999996,Poor,In Progress,Average,Hard
C2748,Web Development,IT,Basics,Lesson 8,4366,145.0,86.9,77.8,66.1,5.0,99.0,1219,27,2023-01-29,Unknown,hard,Average,90.97500000000001,Excellent,Completed,Good,Easy
C2749,DBMS,CSE,Introduction,Lesson 23,4662,167.0,55.0,92.3,96.8,1.1,56.3,116,68,2025-05-09,Prof. Meena,,Average,54.684999999999995,Poor,Needs Attention,Excellent,Hard
C2750,Java Programming,AI&DS,Intermediate,Lesson 17,2398,260.0,49.2,70.4,73.7,4.4,82.8,91,54,2024-01-01,Prof.Priya,Easy,Good,72.86,Good,In Progress,Average,Hard
C2751,Machine Learning,IT,Advanced,Lesson 16,2518,290.0,60.8,0.0,57.9,5.0,91.9,717,84,2024-01-01,Dr. Kumar,Medium,Average,63.580000000000005,Excellent,Completed,Average,Medium
C2752,,AI&DS,Basics,Lesson 4,1239,96.0,64.6,81.3,64.8,0.2,100.0,503,88,2023-04-10,Dr. Kumar,Easy,Good,57.675,Poor,Completed,Good,Medium
C2753,Machine Learning,AI&DS,Basics,Lesson 16,3051,119.0,50.7,72.3,59.4,1.8,98.4,1087,67,2024-01-01,Prof.Priya,Hard,Good,61.230000000000004,Poor,Completed,Average,Hard
C2754,Python Programming,AI&DS,Basics,,2799,123.0,38.0,0.0,44.9,1.9,62.8,1068,25,2024-10-21,Unknown,,Good,33.46,Poor,In Progress,Average,Hard
C2755,Machine Learning,CSE,Introduction,Lesson 18,3019,284.0,96.8,81.0,65.8,2.3,43.9,112,24,2025-05-17,Unknown,hard,Average,67.03,Poor,Needs Attention,Good,Easy
C2756,DBMS,AI&DS,Basics,Lesson 9,1417,274.0,45.4,92.4,60.2,0.0,52.5,279,23,2024-01-01,Dr Ravi,Hard,Poor,44.95,Poor,Needs Attention,Excellent,Hard
C2757,Python Programming,AI&DS,Advanced,Lesson 14,4246,95.0,72.7,40.7,58.8,2.6,57.8,681,28,2024-01-01,Dr Ravi,Easy,Poor,55.510000000000005,Poor,Needs Attention,Average,Medium
C2758,Web Development,IT,Project,Lesson 20,3761,28.0,67.9,65.7,69.5,3.0,89.6,952,24,2024-01-01,Unknown,Hard,Average,69.32,Average,In Progress,Average,Medium
C2759,Python Programming,AI&DS,Introduction,Lesson 6,3444,254.0,62.1,85.7,96.2,2.4,70.6,783,11,2025-03-28,Prof. Meena,hard,Good,65.47,Poor,In Progress,Good,Medium
C2760,AI Fundamentals,AI&DS,Intermediate,Lesson 17,2019,136.0,39.0,69.5,42.8,4.2,72.6,560,38,2024-07-24,Prof. Meena,,Poor,66.845,Good,In Progress,Average,Hard
C2761,Python Programming,AI&DS,Project,,4309,204.0,57.4,41.7,68.5,4.3,68.3,464,26,2024-01-01,Prof. Meena,Medium,Poor,64.235,Good,In Progress,Average,Hard
C2762,Web Development,CSE,Basics,,4821,113.0,78.4,100.0,61.7,2.6,95.5,479,12,2023-07-22,Dr Ravi,hard,Average,79.30000000000001,Poor,Completed,Excellent,Medium
C2763,Machine Learning,AI&DS,Project,Lesson 3,2564,201.0,77.3,41.3,75.4,5.0,73.6,1056,66,2024-01-31,Prof. Meena,Medium,good,74.37,Excellent,In Progress,Average,Medium
C2764,Machine Learning,AI&DS,Project,Lesson 17,3488,106.0,85.2,59.4,65.5,5.0,54.3,338,68,2023-03-28,Unknown,,Good,77.01,Excellent,Needs Attention,Average,Easy
C2765,Web Development,AI&DS,Basics,,4901,31.0,88.1,53.1,43.8,1.9,64.5,602,29,2025-03-06,Dr. Kumar,Medium,Poor,59.6,Poor,In Progress,Average,Easy
C2766,Machine Learning,AI&DS,Project,Lesson 2,3355,244.0,35.8,50.6,95.7,2.6,39.0,1147,26,2023-07-23,Prof. Meena,Easy,Good,45.0,Poor,Needs Attention,Average,Hard
C2767,Machine Learning,AI&DS,Intermediate,Lesson 12,3311,87.0,97.2,89.9,37.2,0.7,97.6,1136,51,2024-01-01,Dr. Kumar,Hard,Excellent,70.495,Poor,Completed,Good,Easy
C2768,Java Programming,AI&DS,Intermediate,Lesson 11,2171,175.0,45.9,40.3,58.9,3.9,91.0,408,20,2024-01-01,Prof. Meena,Easy,Good,63.14999999999999,Average,Completed,Average,Hard
C2769,Data Structures,AI&DS,Introduction,Lesson 21,871,24.0,69.2,78.2,59.5,2.0,70.7,1328,34,2024-01-01,Dr Ravi,,Good,62.99,Poor,In Progress,Good,Medium
C2770,Machine Learning,CSE,Advanced,Lesson 10,1051,115.0,85.2,46.6,79.3,3.1,80.0,1185,31,2024-01-01,Dr Ravi,Easy,Good,67.55,Average,In Progress,Average,Easy
C2771,DBMS,AI&DS,Basics,Lesson 21,1510,41.0,95.8,62.0,100.0,4.8,98.7,1383,85,2024-01-01,Unknown,Easy,Good,87.99000000000001,Excellent,Completed,Average,Easy
C2772,Python Programming,AI&DS,Intermediate,Lesson 12,1953,145.0,82.2,62.2,78.3,3.4,100.0,1132,41,2024-01-01,Prof.Priya,Medium,good,76.5,Average,Completed,Average,Easy
C2773,AI Fundamentals,IT,Introduction,Lesson 21,1118,186.0,100.0,48.9,55.1,1.8,100.0,126,1,2025-04-13,Prof.Priya,Easy,Average,68.025,Poor,Completed,Average,Easy
C2774,Web Development,CSE,Basics,Lesson 24,1423,251.0,82.7,44.8,100.0,1.5,68.8,1396,22,2024-01-01,Prof.Priya,hard,good,54.635,Poor,In Progress,Average,Easy
C2775,DBMS,AI&DS,Basics,Lesson 25,1212,136.0,55.2,83.0,52.4,4.3,68.7,1046,59,2024-01-01,Dr Ravi,Hard,Excellent,74.09,Good,In Progress,Good,Hard
C2776,Java Programming,AI&DS,Intermediate,Lesson 1,3325,12.0,94.9,84.8,83.9,1.3,61.2,1012,55,2024-01-01,Prof. Meena,hard,Excellent,64.965,Poor,In Progress,Good,Easy
C2777,Python Programming,AI&DS,Project,Lesson 23,4984,237.0,71.3,95.5,90.2,3.7,99.3,425,15,2023-12-09,Dr Ravi,hard,Good,83.76,Average,Completed,Excellent,Medium
C2778,Java Programming,AI&DS,Basics,Lesson 12,1016,280.0,46.0,55.4,90.4,0.4,43.9,585,56,2024-06-16,Dr. Kumar,Easy,good,36.53,Poor,Needs Attention,Average,Hard
C2779,Web Development,ECE,Introduction,Lesson 1,1088,199.0,61.3,59.2,68.5,1.3,62.5,1334,72,2024-01-01,Dr Ravi,Easy,good,50.425,Poor,In Progress,Average,Medium
C2780,Java Programming,CSE,Advanced,Lesson 6,1294,61.0,72.1,84.3,41.6,3.5,32.7,563,80,2023-08-09,Dr Ravi,Medium,Excellent,66.64,Average,Needs Attention,Good,Medium
C2781,Python Programming,AI&DS,Basics,Lesson 1,2559,156.0,42.3,79.4,100.0,4.1,64.4,67,8,2023-06-24,Prof.Priya,Easy,Good,67.905,Good,In Progress,Good,Hard
C2782,Data Structures,IT,Introduction,Lesson 4,2683,,56.7,77.6,100.0,3.7,80.7,1077,10,2024-10-12,Dr Ravi,,good,71.91499999999999,Average,In Progress,Good,Hard
C2783,Java Programming,IT,Project,Lesson 3,4824,233.0,67.5,53.7,62.0,1.6,84.7,1086,23,2024-01-01,Dr Ravi,,Average,56.84,Poor,In Progress,Average,Medium
C2784,Java Programming,IT,Basics,Lesson 15,578,54.0,94.8,74.2,43.0,4.8,50.2,635,11,2024-01-01,Prof. Meena,Medium,Good,81.09,Excellent,Needs Attention,Average,Easy
C2785,Web Development,AI&DS,Advanced,Lesson 16,4149,243.0,90.4,61.5,44.3,4.7,60.1,721,65,2023-06-01,Dr. Kumar,Hard,Good,78.19500000000001,Excellent,In Progress,Average,Easy
C2786,Web Development,ECE,Intermediate,Lesson 19,1906,205.0,39.7,52.1,44.4,0.3,33.4,1140,44,2024-01-01,Dr Ravi,Easy,good,31.43,Poor,Needs Attention,Average,Hard
C2787,Data Structures,ECE,Introduction,Lesson 13,2363,296.0,63.3,0.0,51.6,0.4,36.9,1475,74,2023-03-09,Unknown,,Excellent,25.604999999999997,Poor,Needs Attention,Average,Medium
C2788,Machine Learning,AI&DS,Basics,Lesson 13,3985,75.0,95.2,90.4,80.0,2.4,50.3,623,58,2025-04-23,Dr. Kumar,Hard,Good,70.86,Poor,Needs Attention,Excellent,Easy
C2789,Java Programming,AI&DS,Project,Lesson 25,758,295.0,81.9,77.5,84.6,5.0,34.1,522,50,2025-01-04,Dr. Kumar,hard,Good,76.66999999999999,Excellent,Needs Attention,Good,Easy
C2790,Web Development,AI&DS,Basics,Lesson 4,3791,171.0,100.0,55.5,68.1,2.5,73.7,307,9,2024-01-01,Dr. Kumar,Easy,Poor,68.61500000000001,Poor,In Progress,Average,Easy
C2791,Java Programming,AI&DS,Project,Lesson 15,1632,61.0,40.4,52.5,48.8,4.5,90.0,673,54,2024-01-01,Dr. Kumar,hard,Poor,68.225,Excellent,Completed,Average,Hard
C2792,Python Programming,AI&DS,Advanced,Lesson 24,3691,300.0,59.2,0.0,100.0,2.4,39.4,936,85,2024-01-01,Unknown,,good,37.08,Poor,Needs Attention,Average,Hard
C2793,,AI&DS,Project,Lesson 7,1850,284.0,97.0,79.8,42.7,1.8,32.2,176,78,2024-01-01,Unknown,Hard,Good,61.44,Poor,Needs Attention,Good,Easy
C2794,AI Fundamentals,CSE,Advanced,Lesson 17,4042,285.0,64.2,92.9,87.0,2.2,83.2,855,63,2024-01-01,Prof.Priya,hard,good,69.115,Poor,In Progress,Excellent,Medium
C2795,Data Structures,CSE,Advanced,,3476,118.0,47.9,56.7,74.7,1.4,47.4,0,90,2025-05-18,Dr Ravi,,Average,44.03,Poor,Needs Attention,Average,Hard
C2796,Python Programming,ECE,Basics,Lesson 3,3081,182.0,0.0,99.4,81.4,2.7,91.6,946,13,2023-06-01,Prof. Meena,,Good,59.37,Poor,Completed,Excellent,Hard
